time input trueOutput measuredOutput
4.3 0.0706000512821564 0.00869712138280746 0.00986131387122027
4.31 0.0721763960018831 0.00817274384837866 0.00961807989117471
4.32 0.0736815113327178 0.00764137617214122 0.00765273700584073
4.33 0.0751139119075437 0.00710353944741896 0.00669182989543902
4.34 0.0764721841199295 0.00655976111087242 0.00769914886421258
4.35 0.0777549875191876 0.00601057442274208 0.00943933048166363
4.36 0.0789610561332376 0.0054565179413381 0.00700040857515658
4.37 0.0800891997179679 0.00489813499229511 0.00504567981635471
4.38 0.0811383049318629 0.00433597313311601 0.00333325693631951
4.39 0.0821073364347363 0.0037705836135331 0.00464281300807219
4.4 0.0829953379094877 0.00320252083221921 0.00235759911769517
4.41 0.0838014330058708 0.00263234179038493 0.00304850793329269
4.42 0.0845248262053468 0.00206060554280129 0.00341890487669418
4.43 0.0851648036061641 0.00148787264678963 0.0031010332316541
4.44 0.0857207336278934 0.000914704609722384 0.00194119891574589
4.45 0.0861920676347216 0.0003416633355803 0.00274661233691116
4.46 0.0865783404768888 -0.000230689428888023 0.00300027269175874
4.47 0.0868791709497349 -0.000801792647857431 -0.00411384247695765
4.48 0.0870942621699032 -0.00137108654942202 -0.00447547607727841
4.49 0.0872234018683274 -0.00193801317734964 -0.00354832591669559
4.5 0.0872664625997165 -0.0025020169410506 -0.0059890575234575
4.51 0.0872234018683274 -0.00306254516321774 -0.00368580233985001
4.52 0.0870942621699032 -0.00361904862459744 -0.00420617871122452
4.53 0.0868791709497349 -0.00417098210535389 -0.00373390627373864
4.54 0.0865783404768888 -0.00471780492249239 -0.00421835818557376
4.55 0.0861920676347216 -0.00525898146281116 -0.00645657153653686
4.56 0.0857207336278934 -0.00579398171085583 -0.00721348327738708
4.57 0.0851648036061641 -0.00632228177135544 -0.00493753307678411
4.58 0.0845248262053468 -0.00684336438562446 -0.00750998461000613
4.59 0.0838014330058709 -0.00735671944142098 -0.00974992219006304
4.6 0.0829953379094876 -0.00786184447575815 -0.00784385457403565
4.61 0.0821073364347364 -0.00835824517017237 -0.00800196753945898
4.62 0.0811383049318629 -0.00884543583795962 -0.00956281067746362
4.63 0.080089199717968 -0.00932293990289895 -0.00816480716610147
4.64 0.0789610561332376 -0.00979029036899076 -0.00939622619645798
4.65 0.0777549875191876 -0.0102470302807461 -0.0106185115921802
4.66 0.0764721841199295 -0.010692713173573 -0.0107695679984599
4.67 0.0751139119075438 -0.011126903513815 -0.010327225375651
4.68 0.0736815113327179 -0.0115491771280076 -0.0123195957915806
4.69 0.072176396001883 -0.0119591216209299 -0.0138003509946161
4.7 0.0706000512821564 -0.0123563367820367 -0.0126278825413021
4.71 0.0689540328354617 -0.0127404349798727 -0.0125150294363064
4.72 0.0672399650832797 -0.0131110415440772 -0.0122219213821267
4.73 0.0654595396035398 -0.0134677951346036 -0.0135203706118034
4.74 0.0636145134612372 -0.0138103480977888 -0.0146086005233023
4.75 0.0617067074744218 -0.0141383668089212 -0.0130975647972646
4.76 0.0597380044172702 -0.0144515320009692 -0.014649676518163
4.77 0.0577103471620151 -0.0147495390791456 -0.0133410157598026
4.78 0.0556257367615661 -0.0150320984209981 -0.0151888337692987
4.79 0.0534862304747099 -0.0152989356617283 -0.0153099174919181
4.8 0.0512939397358461 -0.0155497919644594 -0.0157101190814348
4.81 0.0490510280712552 -0.0157844242751842 -0.0173922883971354
4.82 0.0467597089639605 -0.0160026055621432 -0.0176204411882748
4.83 0.0444222436692866 -0.0162041250393954 -0.0178817715971714
4.84 0.0420409389832734 -0.0163887883743614 -0.0132736726467548
4.85 0.0396181449661477 -0.0165564178791351 -0.0169058135727055
4.86 0.0371562526230972 -0.0167068526853728 -0.0150655247162306
4.87 0.0346576915446364 -0.0168399489025898 -0.0162305561338332
4.88 0.0321249275088948 -0.0169555797597061 -0.0137105234632612
4.89 0.0295604600481916 -0.0170536357297028 -0.0154355898962396
4.9 0.026966819982298 -0.0171340246372654 -0.0192754805250164
4.91 0.024346566920826 -0.0171966717493079 -0.01776781179361
4.92 0.0217022867371996 -0.0172415198482892 -0.015685303302698
4.93 0.0190365890167124 -0.0172685292882474 -0.0167655505687333
4.94 0.0163521044811808 -0.0172776780334993 -0.0133241661818015
4.95 0.0136514823927399 -0.0172689616799648 -0.0173525460746109
4.96 0.0109373879393409 -0.0172423934590956 -0.0199509072130239
4.97 0.00821249960453269 -0.0171980042244054 -0.0164229326295941
4.98 0.00547950652412146 -0.0171358424206132 -0.0187272665788294
4.99 0.00274110583232023 -0.0170559740354312 -0.0169696942990198
5 5.34352970478275e-17 -0.016958482534045 -0.0150769375337309
5.01 -0.00274110583232012 -0.0168434687763499 -0.0163055953717115
5.02 -0.00547950652412135 -0.0167110509170251 -0.0161880830034221
5.03 -0.00821249960453259 -0.0165613642885454 -0.0169055754280356
5.04 -0.0109373879393408 -0.0163945612672445 -0.0166501166226079
5.05 -0.0136514823927398 -0.016210811122563 -0.0163907037266167
5.06 -0.0163521044811807 -0.0160102998496292 -0.0208954449154945
5.07 -0.0190365890167123 -0.015793229985338 -0.0151068353165028
5.08 -0.0217022867371995 -0.0155598204081105 -0.0138315130858831
5.09 -0.0243465669208259 -0.0153103061215299 -0.0175751027988763
5.1 -0.0269668199822979 -0.0150449380220685 -0.0177012739249422
5.11 -0.0295604600481914 -0.0147639826511351 -0.0136801134500501
5.12 -0.0321249275088949 -0.0144677219316868 -0.0170988451975454
5.13 -0.0346576915446363 -0.0141564528896657 -0.0170875625676037
5.14 -0.0371562526230969 -0.0138304873605345 -0.0124534641182724
5.15 -0.0396181449661476 -0.0134901516812017 -0.0146320898241067
5.16 -0.0420409389832733 -0.01313578636764 -0.0109630207278381
5.17 -0.0444222436692864 -0.0127677457785152 -0.0150231726683264
5.18 -0.0467597089639605 -0.0123863977651592 -0.0134586451084078
5.19 -0.0490510280712551 -0.0119921233082308 -0.0115702855857857
5.2 -0.051293939735846 -0.0115853161414236 -0.0106265210038753
5.21 -0.05348623047471 -0.0111663823625928 -0.0103502065089142
5.22 -0.055625736761566 -0.0107357400326841 -0.0104015845248333
5.23 -0.057710347162015 -0.01029381876286 -0.0106949040744128
5.24 -0.05973800441727 -0.00984105929023184 -0.0108519833841974
5.25 -0.0617067074744218 -0.00937791304261602 -0.00853931518907409
5.26 -0.0636145134612372 -0.00890484169274357 -0.00957999201821982
5.27 -0.0654595396035396 -0.00842231670236317 -0.00768645876491577
5.28 -0.0672399650832798 -0.00793081885668757 -0.00603241400992151
5.29 -0.0689540328354617 -0.00743083778964283 -0.0113566625494411
5.3 -0.0706000512821563 -0.00692287150038872 -0.00377345952815562
5.31 -0.072176396001883 -0.00640742586158757 -0.00751057933083671
5.32 -0.0736815113327178 -0.00588501411990673 -0.00358736110185849
5.33 -0.0751139119075437 -0.0053561563892475 -0.00264811738240166
5.34 -0.0764721841199296 -0.00482137913720082 -0.00738510741874269
5.35 -0.0777549875191875 -0.00428121466523623 -0.00397239897655786
5.36 -0.0789610561332376 -0.00373620058313736 0.00231356424046584
5.37 -0.0800891997179679 -0.0031868792782023 -0.00356147357863594
5.38 -0.0811383049318629 -0.00263379737973287 -0.00178507419706164
5.39 -0.0821073364347363 -0.00207750521934116 -0.00150000174048993
5.4 -0.0829953379094876 -0.00151855628760597 0.000694350302905361
5.41 -0.0838014330058709 -0.000957506687615231 0.000945799655037129
5.42 -0.0845248262053468 -0.000394914585933827 -0.00204678252172079
5.43 -0.085164803606164 0.000168660338461517 -0.000596665043856692
5.44 -0.0857207336278934 0.000732657446736392 0.00133169052593057
5.45 -0.0861920676347216 0.00129651569369667 0.00119458256277003
5.46 -0.0865783404768887 0.00185967418168404 0.00628403965725325
5.47 -0.0868791709497349 0.00242157271432254 0.00318715342809927
5.48 -0.0870942621699031 0.00298165234956961 0.00374526482105821
5.49 -0.0872234018683274 0.00353935595152593 0.00207733553343249
5.5 -0.0872664625997165 0.00409412874045941 0.00181210617765229
5.51 -0.0872234018683274 0.00464541884050069 0.00603145935198431
5.52 -0.0870942621699032 0.00519267782446957 0.00484838756239091
5.53 -0.0868791709497349 0.00573536125529471 0.00686834665451816
5.54 -0.0865783404768888 0.00627292922349237 0.0048217328540114
5.55 -0.0861920676347216 0.00680484688017375 0.00836858170953685
5.56 -0.0857207336278935 0.00733058496505497 0.00416545406738705
5.57 -0.0851648036061641 0.00784962032894859 0.0105839987897395
5.58 -0.0845248262053468 0.00836143645022111 0.00983885882190804
5.59 -0.0838014330058709 0.00886552394470672 0.00905778040267216
5.6 -0.0829953379094877 0.00936138106857424 0.00733487660649407
5.61 -0.0821073364347364 0.00984851421365082 0.00915468352325736
5.62 -0.0811383049318629 0.0103264383947138 0.0107702656943885
5.63 -0.0800891997179679 0.0107946777282695 0.0129026679612997
5.64 -0.0789610561332376 0.0112527659023474 0.00944889549254887
5.65 -0.0777549875191877 0.0117002466368444 0.0139607041527251
5.66 -0.0764721841199296 0.0121366741339667 0.0169679602371782
5.67 -0.0751139119075438 0.012561613518324 0.0116970696485975
5.68 -0.0736815113327179 0.012974641266241 0.0137927914483409
5.69 -0.0721763960018831 0.0133753456238641 0.0122281461394659
5.7 -0.0706000512821563 0.0137633270136497 0.0107666713142848
5.71 -0.0689540328354617 0.0141381984288325 0.0167047384368459
5.72 -0.0672399650832798 0.0144995858154861 0.0157110838900377
5.73 -0.0654595396035399 0.0148471284417973 0.0139557940520487
5.74 -0.0636145134612372 0.0151804792541909 0.0153783775711079
5.75 -0.0617067074744218 0.0154993052199522 0.0150982160828168
5.76 -0.0597380044172701 0.0158032876560107 0.0132520825717242
5.77 -0.0577103471620153 0.0160921225435597 0.0110614969644426
5.78 -0.0556257367615661 0.0163655208282009 0.0162826742242577
5.79 -0.0534862304747101 0.0166232087053187 0.0158160533541008
5.8 -0.0512939397358461 0.0168649278904023 0.0158584909422507
5.81 -0.0490510280712554 0.0170904358740483 0.0156139425499464
5.82 -0.0467597089639606 0.0172995061613934 0.0141278318608711
5.83 -0.0444222436692865 0.0174919284957392 0.0165813367927041
5.84 -0.0420409389832734 0.0176675090661505 0.0179492678264279
5.85 -0.039618144966148 0.0178260706988199 0.0159728611188273
5.86 -0.037156252623097 0.0179674530320124 0.0187537129329153
5.87 -0.0346576915446364 0.018091512674415 0.0176153902173298
5.88 -0.032124927508895 0.0181981233467368 0.0180210521006572
5.89 -0.0295604600481915 0.0182871760064191 0.0157929155913001
5.9 -0.0269668199822981 0.0183585789553323 0.0170244328014837
5.91 -0.024346566920826 0.0184122579303541 0.0191280829820376
5.92 -0.0217022867371995 0.0184481561767385 0.0170694634426949
5.93 -0.0190365890167124 0.0184662345042044 0.0187483445143011
5.94 -0.0163521044811811 0.0184664713256877 0.0219185650299228
5.95 -0.0136514823927401 0.0184488626787192 0.019836864437432
5.96 -0.0109373879393409 0.0184134222294061 0.0202239687338524
5.97 -0.0082124996045327 0.0183601812590151 0.0224797341911897
5.98 -0.00547950652412194 0.0182891886331686 0.0203406400833128
5.99 -0.00274110583232008 0.0182005107536854 0.0188946987541222
6 -6.4122356457393e-17 0.0180942314931126 0.0214998029564155
6.01 0.00274110583231995 0.0179704521120152 0.0163915288965651
6.02 0.0054795065241215 0.0178292911591021 0.0166387109848489
6.03 0.00821249960453226 0.0176708843542897 0.0211934676821752
6.04 0.0109373879393408 0.0174953844548174 0.0182883628944553
6.05 0.01365148239274 0.0173029611045476 0.0172294754478782
6.06 0.016352104481181 0.0170938006665973 0.0178934534649976
6.07 0.0190365890167123 0.0168681060394699 0.0164070875521113
6.08 0.0217022867371993 0.0166260964568646 0.0161164862380439
6.09 0.0243465669208259 0.0163680072713645 0.0156929171567374
6.1 0.0269668199822979 0.0160940897222144 0.0151271896508642
6.11 0.0295604600481914 0.0158046106874191 0.0141574947280069
6.12 0.0321249275088949 0.0154998524204058 0.01539539763655
6.13 0.0346576915446363 0.0151801122715113 0.0141770981315694
6.14 0.0371562526230972 0.0148457023945683 0.0173622146258094
6.15 0.0396181449661479 0.0144969494388808 0.0149080211299779
6.16 0.0420409389832733 0.0141341942268921 0.015916832597625
6.17 0.0444222436692863 0.0137577914178645 0.0135137410983981
6.18 0.0467597089639605 0.0133681091579011 0.0132257756321994
6.19 0.0490510280712551 0.0129655287166564 0.0151615835790761
6.2 0.0512939397358457 0.0125504441110941 0.0151135194623261
6.21 0.0534862304747099 0.012123261716663 0.012180754356294
6.22 0.055625736761566 0.0116843998662739 0.0146383314816193
6.23 0.0577103471620152 0.0112342884374763 0.0120645914064404
6.24 0.05973800441727 0.0107733684282381 0.0114165749986864
6.25 0.0617067074744218 0.0103020915217507 0.0141278545061474
6.26 0.0636145134612371 0.00982091964068675 0.0125011957760521
6.27 0.0654595396035396 0.00933032449135139 0.0109137922843251
6.28 0.0672399650832795 0.00883078709817664 0.00953286251415633
6.29 0.0689540328354617 0.00832279732901831 0.00738314347398323
6.3 0.0706000512821563 0.00780685341172408 0.00760576444970088
6.31 0.072176396001883 0.00728346144244968 0.0104634514361053
6.32 0.0736815113327178 0.00675313488620855 0.00322494018279468
6.33 0.0751139119075437 0.00621639407014784 0.00510465867508651
6.34 0.0764721841199295 0.0056737656700508 0.00534424188005332
6.35 0.0777549875191875 0.00512578219057252 0.00538457095861924
6.36 0.0789610561332375 0.00457298143972166 0.00145952341694213
6.37 0.0800891997179679 0.00401590599810721 0.00493930306582871
6.38 0.0811383049318629 0.00345510268347371 0.00472872504741643
6.39 0.0821073364347364 0.00289112201105365 0.00125027702842373
6.4 0.0829953379094876 0.00232451765026954 0.0018719765524794
6.41 0.0838014330058709 0.00175584587832176 -0.000362189418318157
6.42 0.0845248262053468 0.00118566503120161 0.00402103908604256
6.43 0.085164803606164 0.000614534952671276 0.00126643708484252
6.44 0.0857207336278934 4.30164417544283e-05 -0.000394872346607904
6.45 0.0861920676347216 -0.000528329300717061 -0.00214355455705156
6.46 0.0865783404768887 -0.00109894122595426 -0.000926746466826539
6.47 0.0868791709497349 -0.00166825899091351 0.00127136388247356
6.48 0.0870942621699032 -0.00223572351130343 -0.00175530522904009
6.49 0.0872234018683274 -0.00280077751335098 -0.00218417122507044
6.5 0.0872664625997165 -0.00336286608378189 -0.00545791666751501
6.51 0.0872234018683274 -0.00392143721747272 -0.00363148797984355
6.52 0.0870942621699032 -0.00447594236223416 -0.00312128453138502
6.53 0.0868791709497349 -0.00502583696018775 -0.00743689657887106
6.54 0.0865783404768888 -0.00557058098520188 -0.00360136260668766
6.55 0.0861920676347216 -0.00610963947585659 -0.00180663564907357
6.56 0.0857207336278934 -0.00664248306341122 -0.00936156155689786
6.57 0.0851648036061641 -0.00716858849425381 -0.0107755693884514
6.58 0.0845248262053468 -0.00768743914631671 -0.00781414772083211
6.59 0.0838014330058709 -0.00819852553894864 -0.00687362613683329
6.6 0.0829953379094877 -0.00870134583574017 -0.0088438766628513
6.61 0.0821073364347365 -0.00919540633980614 -0.00947199440962637
6.62 0.0811383049318629 -0.00968022198103648 -0.00966888076785026
6.63 0.0800891997179679 -0.0101553167948343 -0.0120134079329291
6.64 0.0789610561332375 -0.0106202243918692 -0.0134893974573553
6.65 0.0777549875191876 -0.0110744884183813 -0.00831416324008087
6.66 0.0764721841199296 -0.0115176630065831 -0.0110069549878747
6.67 0.0751139119075438 -0.0119493132147134 -0.0140220812063788
6.68 0.0736815113327179 -0.0123690154563092 -0.0104911515966859
6.69 0.0721763960018831 -0.0127763579182732 -0.0150406985246724
6.7 0.0706000512821565 -0.013170940967322 -0.0133834701114677
6.71 0.0689540328354617 -0.0135523775444164 -0.0122594873085666
6.72 0.0672399650832798 -0.013920293546782 -0.0153876226114479
6.73 0.0654595396035397 -0.0142743281971459 -0.0148842698136071
6.74 0.0636145134612372 -0.0146141343998222 -0.01456241687896
6.75 0.0617067074744219 -0.0149393790832968 -0.0115318445719328
6.76 0.0597380044172701 -0.0152497435289734 -0.0144485963313233
6.77 0.0577103471620153 -0.0155449236857543 -0.0162418544786709
6.78 0.0556257367615664 -0.0158246304701485 -0.0162180008811318
6.79 0.0534862304747101 -0.0160885900516081 -0.0165777760706398
6.8 0.0512939397358461 -0.0163365441228136 -0.0140558795194465
6.81 0.0490510280712552 -0.0165682501546396 -0.0170645783960632
6.82 0.0467597089639606 -0.0167834816355503 -0.0181652771125729
6.83 0.0444222436692865 -0.0169820282951889 -0.0165620691109492
6.84 0.0420409389832735 -0.0171636963119385 -0.0173288847161094
6.85 0.039618144966148 -0.0173283085042517 -0.0159438528173775
6.86 0.0371562526230973 -0.0174757045055587 -0.0158011666310123
6.87 0.0346576915446364 -0.0176057409225818 -0.0157083885735083
6.88 0.032124927508895 -0.0177182914769002 -0.0165887689882542
6.89 0.0295604600481915 -0.0178132471296244 -0.0167092388143091
6.9 0.0269668199822981 -0.017890516189059 -0.014568672348489
6.91 0.024346566920826 -0.0179500244012455 -0.0199746509044349
6.92 0.0217022867371995 -0.0179917150232974 -0.0185978840393619
6.93 0.0190365890167124 -0.0180155488794544 -0.0209739948100633
6.94 0.0163521044811811 -0.0180215043998003 -0.0164168730170886
6.95 0.0136514823927401 -0.0180095776416073 -0.0179719985789988
6.96 0.0109373879393409 -0.017979782293284 -0.0185022297340669
6.97 0.00821249960453271 -0.0179321496609249 -0.0209358889556016
6.98 0.00547950652412164 -0.0178667286374736 -0.0175465796270563
6.99 0.00274110583232009 -0.0177835856545308 -0.018236904029665
7 7.48094158669585e-17 -0.0176828046168532 -0.0200473573954214
7.01 -0.00274110583231994 -0.0175644868196106 -0.0195846042005875
7.02 -0.00547950652412149 -0.01742875084848 -0.0187586679318332
7.03 -0.00821249960453225 -0.017275732462677 -0.0177125876539346
7.04 -0.0109373879393407 -0.0171055844610393 -0.0199832189035281
7.05 -0.01365148239274 -0.0169184765312951 -0.0172361100792041
7.06 -0.016352104481181 -0.0167145950826639 -0.0156400181505539
7.07 -0.0190365890167123 -0.0164941430619562 -0.0171515636853747
7.08 -0.0217022867371993 -0.016257339753353 -0.0174756411282852
7.09 -0.0243465669208259 -0.0160044205620622 -0.0154736267887429
7.1 -0.0269668199822979 -0.0157356367820666 -0.0138138897905094
7.11 -0.0295604600481914 -0.0154512553481915 -0.0162307333042177
7.12 -0.0321249275088948 -0.0151515585727373 -0.0159661251127764
7.13 -0.0346576915446363 -0.0148368438669364 -0.0173428236443541
7.14 -0.0371562526230972 -0.0145074234475106 -0.016213859971911
7.15 -0.0396181449661479 -0.0141636240286161 -0.0131061384604574
7.16 -0.0420409389832733 -0.0138057864994833 -0.0140041510661437
7.17 -0.0444222436692863 -0.0134342655880667 -0.012099853948174
7.18 -0.0467597089639605 -0.0130494295110381 -0.0118802378862308
7.19 -0.0490510280712551 -0.0126516596104691 -0.011995793346027
7.2 -0.0512939397358457 -0.01224134997756 -0.0109032883948599
7.21 -0.0534862304747099 -0.0118189070637875 -0.00915994708880437
7.22 -0.055625736761566 -0.0113847492798542 -0.0103780011411509
7.23 -0.0577103471620152 -0.010939306582837 -0.0101958434172412
7.24 -0.05973800441727 -0.0104830200519396 -0.0105579487306529
7.25 -0.0617067074744218 -0.0100163414532703 -0.0121844994254601
7.26 -0.0636145134612371 -0.00953973279407233 -0.0104210397171413
7.27 -0.0654595396035396 -0.00905366586684868 -0.0084849480422822
7.28 -0.0672399650832795 -0.00855862178382942 -0.0104984215074882
7.29 -0.0689540328354617 -0.00805509050224231 -0.0072379547060494
7.3 -0.0706000512821563 -0.00754357034085457 -0.00698050465096785
7.31 -0.072176396001883 -0.00702456748826302 -0.00684999714735615
7.32 -0.0736815113327178 -0.00649859550341784 -0.00597249291194835
7.33 -0.0751139119075437 -0.00596617480887297 -0.00592459471731211
7.34 -0.0764721841199295 -0.00542783217726307 -0.0054663249500009
7.35 -0.0777549875191875 -0.00488410021151394 -0.00489938568075178
7.36 -0.0789610561332375 -0.00433551681929934 -0.00271331159048718
7.37 -0.0800891997179679 -0.00378262468226277 -0.00394045884178285
7.38 -0.0811383049318629 -0.00322597072052821 -0.0078356397222188
7.39 -0.0821073364347364 -0.00266610555302798 -0.00351459735544528
7.4 -0.0829953379094876 -0.00210358295418064 -0.00176155144027342
7.41 -0.0838014330058709 -0.0015389593074548 0.000136071934646842
7.42 -0.0845248262053468 -0.000972793056358387 0.00143632746082614
7.43 -0.085164803606164 -0.000405644153394891 -0.00204880818040889
7.44 -0.0857207336278934 0.000161926492469354 0.00148989185198287
7.45 -0.0861920676347216 0.000729357569281751 0.00114460708667082
7.46 -0.0865783404768887 0.00129608791597759 0.000932407621875883
7.47 -0.0868791709497349 0.0018615570761052 0.00190473512421133
7.48 -0.0870942621699032 0.00242520585085562 0.00237617762601142
7.49 -0.0872234018683274 0.00298647685085109 0.00323144974311803
7.5 -0.0872664625997165 0.0035448150461477 0.00395948116063788
7.51 -0.0872234018683274 0.00409966831390958 0.00292759467905924
7.52 -0.0870942621699032 0.00465048798321396 0.00282661888278734
7.53 -0.0868791709497349 0.00519672937644964 0.0068823101470995
7.54 -0.0865783404768888 0.00573785234677441 0.00535430486306923
7.55 -0.0861920676347216 0.00627332181110119 0.0087421526215322
7.56 -0.0857207336278934 0.00680260827808671 0.00518959827319468
7.57 -0.0851648036061641 0.00732518837060186 0.00628821701781355
7.58 -0.0845248262053469 0.00784054534216801 0.0103211389627244
7.59 -0.0838014330058709 0.0083481695868496 0.0108049083879829
7.6 -0.0829953379094877 0.00884755914209992 0.00705161402323042
7.61 -0.0821073364347365 0.00933822018406375 0.00969865202242273
7.62 -0.0811383049318629 0.0098196675148481 0.01216034830722
7.63 -0.0800891997179679 0.0102914250412801 0.01261745426272
7.64 -0.0789610561332375 0.0107530262446799 0.0085104619322022
7.65 -0.0777549875191876 0.0112040146411842 0.0140286134243699
7.66 -0.0764721841199296 0.0116439442321672 0.0127987304550614
7.67 -0.0751139119075438 0.0120723799443135 0.0124691743403445
7.68 -0.0736815113327179 0.0124888980589093 0.012095193439411
7.69 -0.0721763960018831 0.0128930866299281 0.011207110026563
7.7 -0.0706000512821565 0.0132845458904978 0.0134503833427839
7.71 -0.0689540328354618 0.0136628886473487 0.0132148059035989
7.72 -0.0672399650832798 0.0140277406628534 0.0180596805807754
7.73 -0.0654595396035397 0.0143787410242802 0.0147104578168054
7.74 -0.0636145134612373 0.014715542499897 0.0144128954367122
7.75 -0.0617067074744219 0.0150378118815742 0.015013326966289
7.76 -0.0597380044172701 0.015345230313547 0.0142758002109803
7.77 -0.0577103471620153 0.0156374936070146 0.0192534666538501
7.78 -0.0556257367615664 0.0159143125402648 0.0170261293106228
7.79 -0.0534862304747101 0.0161754131440276 0.0163061277157342
7.8 -0.0512939397358461 0.0164205369717767 0.0183810080618579
7.81 -0.0490510280712552 0.0166494413547127 0.0165916221957656
7.82 -0.0467597089639607 0.0168618996411743 0.0166912977115996
7.83 -0.0444222436692865 0.0170577014202443 0.0160862164374468
7.84 -0.0420409389832735 0.0172366527293263 0.0161624043094383
7.85 -0.039618144966148 0.0173985762454907 0.0201990498985829
7.86 -0.0371562526230974 0.0175433114603981 0.0188845890216285
7.87 -0.0346576915446364 0.0176707148386295 0.0178224423725218
7.88 -0.032124927508895 0.0177806599592666 0.0207553278206339
7.89 -0.0295604600481915 0.0178730376405814 0.0179142864996404
7.9 -0.0269668199822981 0.0179477560477141 0.0184539762653173
7.91 -0.024346566920826 0.018004740783231 0.0155265491636027
7.92 -0.0217022867371995 0.0180439349604741 0.018873443802107
7.93 -0.0190365890167124 0.01806529925963 0.0155392510062225
7.94 -0.0163521044811811 0.0180688119664625 0.016343937985219
7.95 -0.0136514823927401 0.0180544689936707 0.0197114488457646
7.96 -0.0109373879393409 0.0180222838848515 0.0186352853616292
7.97 -0.00821249960453272 0.0179722878010633 0.0164498692562583
7.98 -0.00547950652412165 0.0179045294900025 0.0172096664915271
7.99 -0.0027411058323201 0.0178190752378253 0.0182666402861385
8 -8.5496475276524e-17 0.0177160088036605 0.0181000256625027
8.01 0.00274110583231993 0.0175954313368795 0.0146084040251004
8.02 0.00547950652412148 0.0174574612772037 0.0153530213842129
8.03 0.00821249960453224 0.0173022342377494 0.0142079161822823
8.04 0.0109373879393404 0.0171299028711237 0.0170033810875146
8.05 0.01365148239274 0.0169406367187056 0.013936724629552
8.06 0.016352104481181 0.0167346220432601 0.0179596358844025
8.07 0.0190365890167123 0.0165120616450496 0.0147571889418622
8.08 0.0217022867371993 0.0162731746616259 0.0143420955643638
8.09 0.0243465669208259 0.0160181963514993 0.0191433129284246
8.1 0.0269668199822979 0.0157473778618979 0.0195214501833723
8.11 0.0295604600481914 0.0154609859808476 0.0140310769637354
8.12 0.0321249275088945 0.0151593028738158 0.0150946391410835
8.13 0.034657691544636 0.0148426258051812 0.0182687140948849
8.14 0.0371562526230972 0.0145112668448007 0.0135683241438411
8.15 0.0396181449661479 0.0141655525599678 0.0171631621698598
8.16 0.0420409389832733 0.0138058236930619 0.0152366590678138
8.17 0.0444222436692863 0.0134324348252101 0.0135293369604355
8.18 0.0467597089639605 0.0130457540262912 0.0124294340491202
8.19 0.0490510280712551 0.0126461624916287 0.0156012654703038
8.2 0.0512939397358457 0.0122340541657307 0.0134750712371851
8.21 0.0534862304747099 0.0118098353534475 0.0107054539451811
8.22 0.0556257367615662 0.0113739243189322 0.0120593611708214
8.23 0.0577103471620152 0.0109267508727987 0.0093944188693095
8.24 0.05973800441727 0.0104687559478846 0.010728714762435
8.25 0.0617067074744217 0.0100003911640387 0.0126740228145341
8.26 0.0636145134612371 0.00952211838236174 0.0104503678375915
8.27 0.0654595396035396 0.00903440924934002 0.0077085400103364
8.28 0.0672399650832795 0.00853774473132301 0.00914509163132512
8.29 0.0689540328354614 0.00803261463980311 0.00681471917532869
8.3 0.0706000512821564 0.00751951714796674 0.0110438862908719
8.31 0.072176396001883 0.00699895829899368 0.00386836203290014
8.32 0.0736815113327178 0.00647145150658989 0.00532039368345717
8.33 0.0751139119075437 0.00593751704824683 0.00728395712553304
8.34 0.0764721841199295 0.0053976815517272 0.00396591624002525
8.35 0.0777549875191875 0.00485247747528408 0.00488369824228056
8.36 0.0789610561332375 0.00430244258212627 0.00544482205415766
8.37 0.0800891997179679 0.00374811940964854 0.00594321785692738
8.38 0.0811383049318628 0.00319005473395064 0.00157199490751394
8.39 0.0821073364347364 0.00262879903017341 0.00233230657009183
8.4 0.0829953379094876 0.00206490592918472 0.00124168213921003
8.41 0.0838014330058709 0.00149893167115125 0.00129955662083938
8.42 0.0845248262053468 0.000931434556535564 0.00157631083784169
8.43 0.085164803606164 0.000362974395060147 -0.000716712946305892
8.44 0.0857207336278934 -0.000205888046817767 0.00119057628394384
8.45 0.0861920676347216 -0.000774591599375251 -2.98664975255864e-05
8.46 0.0865783404768888 -0.00134257524349047 -0.00216694792715685
8.47 0.0868791709497349 -0.00190927866436055 -0.00142765194981154
8.48 0.0870942621699032 -0.00247414280452412 -0.000756342457778657
8.49 0.0872234018683274 -0.00303661041564273 -0.00130331095562995
8.5 0.0872664625997165 -0.00359612660849661 -0.00242988168049809
8.51 0.0872234018683274 -0.00415213940065198 -0.00426558305187264
8.52 0.0870942621699032 -0.00470410026125944 -0.00578637654647397
8.53 0.0868791709497349 -0.00525146465244583 -0.0048603289195392
8.54 0.0865783404768888 -0.00579369256676514 -0.00660725370328354
8.55 0.0861920676347216 -0.00633024906017825 -0.00690985000672169
8.56 0.0857207336278934 -0.00686060478003535 -0.0052464984451884
8.57 0.0851648036061641 -0.00738423648754009 -0.00485870051823849
8.58 0.0845248262053469 -0.00790062757417981 -0.0068607043677025
8.59 0.0838014330058709 -0.0084092685716122 -0.00482563540751036
8.6 0.0829953379094877 -0.00890965765450516 -0.0115787030094478
8.61 0.0821073364347365 -0.00940130113583369 -0.00936170384717746
8.62 0.0811383049318631 -0.00988371395414496 -0.00971741058778933
